game_pk,game_date,game_type,batter,inning,inning_topbot,at_bat_number,events,home_team,away_team,on_1b,on_2b,on_3b
777849,2025-05-20,R,543760,6,Top,42,strikeout,NYY,TEX,666969,673962,694671
777849,2025-05-20,R,666969,6,Top,41,single,NYY,TEX,673962,694671,
777849,2025-05-20,R,673962,6,Top,40,single,NYY,TEX,694671,,
777849,2025-05-20,R,694671,6,Top,39,walk,NYY,TEX,,,
777849,2025-05-20,R,669701,6,Top,38,field_out,NYY,TEX,,,
777849,2025-05-20,R,664059,5,Top,34,strikeout,NYY,TEX,,641680,
777849,2025-05-20,R,641680,5,Top,33,double,NYY,TEX,,,
777849,2025-05-20,R,669394,5,Top,32,field_out,NYY,TEX,,,
777849,2025-05-20,R,592626,5,Top,31,field_out,NYY,TEX,,,
777849,2025-05-20,R,543760,4,Top,25,strikeout,NYY,TEX,673962,,
777849,2025-05-20,R,666969,4,Top,24,strikeout,NYY,TEX,673962,,
777849,2025-05-20,R,673962,4,Top,23,single,NYY,TEX,,,
777849,2025-05-20,R,694671,4,Top,22,strikeout,NYY,TEX,,,
777849,2025-05-20,R,669701,3,Top,17,field_out,NYY,TEX,,,
777849,2025-05-20,R,664059,3,Top,16,field_out,NYY,TEX,,,
777849,2025-05-20,R,641680,3,Top,15,field_out,NYY,TEX,,,
777849,2025-05-20,R,669394,2,Top,10,strikeout,NYY,TEX,543760,,
777849,2025-05-20,R,592626,2,Top,9,strikeout,NYY,TEX,543760,,
777849,2025-05-20,R,543760,2,Top,8,single,NYY,TEX,,,
777849,2025-05-20,R,666969,2,Top,7,strikeout,NYY,TEX,,,
777849,2025-05-20,R,673962,1,Top,3,strikeout_double_play,NYY,TEX,669701,,
777849,2025-05-20,R,694671,1,Top,2,field_out,NYY,TEX,669701,,
777849,2025-05-20,R,669701,1,Top,1,strikeout,NYY,TEX,,,
777869,2025-05-18,R,677649,9,Bot,70,strikeout,TEX,HOU,,,
777869,2025-05-18,R,607680,9,Bot,69,strikeout,TEX,HOU,,,
777869,2025-05-18,R,669394,9,Bot,68,field_out,TEX,HOU,,,
777869,2025-05-18,R,641680,8,Bot,63,field_out,TEX,HOU,543760,666969,
777869,2025-05-18,R,543760,8,Bot,62,walk,TEX,HOU,666969,,
777869,2025-05-18,R,666969,8,Bot,61,single,TEX,HOU,,,
777869,2025-05-18,R,673962,8,Bot,60,field_out,TEX,HOU,,,
777869,2025-05-18,R,694671,8,Bot,59,field_out,TEX,HOU,,,
777869,2025-05-18,R,664059,7,Bot,51,field_out,TEX,HOU,677649,,607680
777869,2025-05-18,R,677649,7,Bot,50,single,TEX,HOU,607680,,
777869,2025-05-18,R,607680,7,Bot,49,fielders_choice_out,TEX,HOU,,641680,
777869,2025-05-18,R,669394,7,Bot,48,field_out,TEX,HOU,,641680,
777869,2025-05-18,R,641680,7,Bot,47,single,TEX,HOU,,,
777869,2025-05-18,R,543760,6,Bot,42,field_out,TEX,HOU,,,
777869,2025-05-18,R,666969,6,Bot,41,strikeout,TEX,HOU,,,
777869,2025-05-18,R,673962,6,Bot,40,field_out,TEX,HOU,,,
777869,2025-05-18,R,694671,5,Bot,36,strikeout,TEX,HOU,,,
777869,2025-05-18,R,664059,5,Bot,35,field_out,TEX,HOU,,,
777869,2025-05-18,R,677649,5,Bot,34,strikeout,TEX,HOU,,,
777869,2025-05-18,R,607680,4,Bot,30,field_out,TEX,HOU,669394,,543760
777869,2025-05-18,R,669394,4,Bot,29,single,TEX,HOU,543760,,673962
777869,2025-05-18,R,641680,4,Bot,28,sac_fly,TEX,HOU,543760,673962,694671
777869,2025-05-18,R,543760,4,Bot,27,walk,TEX,HOU,,673962,694671
777869,2025-05-18,R,666969,4,Bot,26,strikeout,TEX,HOU,673962,694671,
777869,2025-05-18,R,673962,4,Bot,25,single,TEX,HOU,694671,664059,
777869,2025-05-18,R,694671,4,Bot,24,single,TEX,HOU,664059,,
777869,2025-05-18,R,664059,4,Bot,23,single,TEX,HOU,,,
777869,2025-05-18,R,677649,3,Bot,19,field_out,TEX,HOU,,,
777869,2025-05-18,R,607680,3,Bot,18,field_out,TEX,HOU,,,
777869,2025-05-18,R,669394,3,Bot,17,field_out,TEX,HOU,,,
777869,2025-05-18,R,641680,2,Bot,13,field_out,TEX,HOU,,,
777869,2025-05-18,R,543760,2,Bot,12,strikeout,TEX,HOU,,,
777869,2025-05-18,R,666969,2,Bot,11,strikeout,TEX,HOU,,,
777869,2025-05-18,R,673962,1,Bot,7,strikeout,TEX,HOU,,,
777869,2025-05-18,R,694671,1,Bot,6,strikeout,TEX,HOU,,,
777869,2025-05-18,R,664059,1,Bot,5,field_out,TEX,HOU,,,
777882,2025-05-17,R,669701,8,Bot,69,strikeout,TEX,HOU,543309,592626,543760
777882,2025-05-17,R,664059,8,Bot,68,field_out,TEX,HOU,543309,592626,543760
777882,2025-05-17,R,543309,8,Bot,67,fielders_choice,TEX,HOU,592626,543760,
777882,2025-05-17,R,669394,8,Bot,66,field_out,TEX,HOU,592626,543760,
777882,2025-05-17,R,592626,8,Bot,65,walk,TEX,HOU,543760,,
777882,2025-05-17,R,543760,8,Bot,64,walk,TEX,HOU,,,
777882,2025-05-17,R,666969,7,Bot,60,strikeout,TEX,HOU,,,
777882,2025-05-17,R,673962,7,Bot,59,field_out,TEX,HOU,,,
777882,2025-05-17,R,694671,7,Bot,58,home_run,TEX,HOU,,,
777882,2025-05-17,R,669701,7,Bot,57,sac_fly,TEX,HOU,,,664059
777882,2025-05-17,R,664059,7,Bot,56,walk,TEX,HOU,,,
777882,2025-05-17,R,543309,6,Bot,50,strikeout,TEX,HOU,,,
777882,2025-05-17,R,669394,6,Bot,49,strikeout,TEX,HOU,,,
777882,2025-05-17,R,592626,6,Bot,48,home_run,TEX,HOU,543760,,
777882,2025-05-17,R,543760,6,Bot,47,single,TEX,HOU,,,
777882,2025-05-17,R,666969,6,Bot,46,field_out,TEX,HOU,,,
777882,2025-05-17,R,673962,5,Bot,42,field_out,TEX,HOU,,,
777882,2025-05-17,R,694671,5,Bot,41,field_out,TEX,HOU,,,
777882,2025-05-17,R,669701,5,Bot,40,field_out,TEX,HOU,,,
777882,2025-05-17,R,664059,4,Bot,35,field_out,TEX,HOU,,669394,
777882,2025-05-17,R,543309,4,Bot,34,field_out,TEX,HOU,,669394,
777882,2025-05-17,R,669394,4,Bot,33,double,TEX,HOU,,,
777882,2025-05-17,R,592626,4,Bot,32,field_out,TEX,HOU,,,
777882,2025-05-17,R,543760,3,Bot,27,field_out,TEX,HOU,666969,694671,664059
777882,2025-05-17,R,666969,3,Bot,26,walk,TEX,HOU,,694671,664059
777882,2025-05-17,R,673962,3,Bot,25,strikeout,TEX,HOU,694671,,664059
777882,2025-05-17,R,694671,3,Bot,24,single,TEX,HOU,,664059,543309
777882,2025-05-17,R,669701,3,Bot,23,field_out,TEX,HOU,,664059,543309
777882,2025-05-17,R,664059,3,Bot,22,double,TEX,HOU,543309,,
777882,2025-05-17,R,543309,3,Bot,21,walk,TEX,HOU,,,
777882,2025-05-17,R,669394,2,Bot,15,field_out,TEX,HOU,592626,,
777882,2025-05-17,R,592626,2,Bot,14,walk,TEX,HOU,,,
777882,2025-05-17,R,543760,2,Bot,13,strikeout,TEX,HOU,,,
777882,2025-05-17,R,666969,2,Bot,12,field_out,TEX,HOU,,,
777882,2025-05-17,R,673962,1,Bot,8,field_out,TEX,HOU,,,
777882,2025-05-17,R,694671,1,Bot,7,strikeout,TEX,HOU,,,
777882,2025-05-17,R,669701,1,Bot,6,field_out,TEX,HOU,,,
777895,2025-05-16,R,669394,9,Bot,76,field_out,TEX,HOU,,,
777895,2025-05-16,R,664059,9,Bot,75,field_out,TEX,HOU,,,
777895,2025-05-16,R,673962,9,Bot,74,home_run,TEX,HOU,,,
777895,2025-05-16,R,543760,9,Bot,73,strikeout,TEX,HOU,,,
777895,2025-05-16,R,666969,8,Bot,69,field_out,TEX,HOU,,,
777895,2025-05-16,R,592626,8,Bot,68,field_out,TEX,HOU,,,
777895,2025-05-16,R,694671,8,Bot,67,field_out,TEX,HOU,,,
777895,2025-05-16,R,669701,7,Bot,62,field_out,TEX,HOU,,,
777895,2025-05-16,R,641680,7,Bot,61,field_out,TEX,HOU,,,
777895,2025-05-16,R,669394,7,Bot,60,strikeout,TEX,HOU,,,
777895,2025-05-16,R,694497,6,Bot,48,field_out,TEX,HOU,,,
777895,2025-05-16,R,673962,6,Bot,47,strikeout,TEX,HOU,,,
777895,2025-05-16,R,543760,6,Bot,46,field_out,TEX,HOU,,,
777895,2025-05-16,R,666969,5,Bot,41,field_out,TEX,HOU,,,
777895,2025-05-16,R,592626,5,Bot,40,strikeout,TEX,HOU,,,
777895,2025-05-16,R,694671,5,Bot,39,strikeout,TEX,HOU,,,
777895,2025-05-16,R,669701,4,Bot,35,field_out,TEX,HOU,,669394,
777895,2025-05-16,R,641680,4,Bot,34,field_out,TEX,HOU,669394,,
777895,2025-05-16,R,669394,4,Bot,33,single,TEX,HOU,,,
777895,2025-05-16,R,694497,4,Bot,32,strikeout,TEX,HOU,,,
777895,2025-05-16,R,673962,3,Bot,27,field_out,TEX,HOU,,,543760
777895,2025-05-16,R,543760,3,Bot,26,hit_by_pitch,TEX,HOU,,,
777895,2025-05-16,R,666969,3,Bot,25,field_out,TEX,HOU,,,
777895,2025-05-16,R,592626,3,Bot,24,strikeout,TEX,HOU,,,
777895,2025-05-16,R,694671,2,Bot,20,field_out,TEX,HOU,669701,641680,
777895,2025-05-16,R,669701,2,Bot,19,single,TEX,HOU,641680,,
777895,2025-05-16,R,641680,2,Bot,18,single,TEX,HOU,,694497,673962
777895,2025-05-16,R,669394,2,Bot,17,field_out,TEX,HOU,,694497,673962
777895,2025-05-16,R,694497,2,Bot,16,fielders_choice,TEX,HOU,673962,,
777895,2025-05-16,R,673962,2,Bot,15,single,TEX,HOU,,,
777895,2025-05-16,R,543760,2,Bot,14,field_out,TEX,HOU,,,
777895,2025-05-16,R,666969,1,Bot,9,field_out,TEX,HOU,592626,,
777895,2025-05-16,R,592626,1,Bot,8,walk,TEX,HOU,,,
777895,2025-05-16,R,694671,1,Bot,7,field_out,TEX,HOU,,,
777895,2025-05-16,R,669701,1,Bot,6,field_out,TEX,HOU,,,
777910,2025-05-15,R,641680,8,Bot,57,field_out,TEX,HOU,669394,,
777910,2025-05-15,R,669394,8,Bot,56,single,TEX,HOU,,,
777910,2025-05-15,R,694497,8,Bot,55,field_out,TEX,HOU,,,
777910,2025-05-15,R,673962,8,Bot,54,field_out,TEX,HOU,,,
777910,2025-05-15,R,543760,7,Bot,50,field_out,TEX,HOU,,,
777910,2025-05-15,R,666969,7,Bot,49,strikeout,TEX,HOU,,,
777910,2025-05-15,R,592626,7,Bot,48,field_out,TEX,HOU,,,
777910,2025-05-15,R,694671,6,Bot,43,strikeout,TEX,HOU,,,
777910,2025-05-15,R,669701,6,Bot,42,field_out,TEX,HOU,,,
777910,2025-05-15,R,641680,6,Bot,41,strikeout,TEX,HOU,,,
777910,2025-05-15,R,669394,6,Bot,40,home_run,TEX,HOU,,,
777910,2025-05-15,R,694497,5,Bot,36,field_out,TEX,HOU,,666969,
777910,2025-05-15,R,673962,5,Bot,35,strikeout,TEX,HOU,,666969,
777910,2025-05-15,R,543760,5,Bot,34,strikeout,TEX,HOU,,666969,
777910,2025-05-15,R,666969,5,Bot,33,double,TEX,HOU,,,
777910,2025-05-15,R,592626,4,Bot,28,field_out,TEX,HOU,,,
777910,2025-05-15,R,694671,4,Bot,27,field_out,TEX,HOU,,,
777910,2025-05-15,R,669701,4,Bot,26,field_out,TEX,HOU,,,
777910,2025-05-15,R,641680,3,Bot,20,strikeout,TEX,HOU,,,
777910,2025-05-15,R,669394,3,Bot,19,field_out,TEX,HOU,,,
777910,2025-05-15,R,694497,3,Bot,18,strikeout,TEX,HOU,,,
777910,2025-05-15,R,673962,2,Bot,14,field_out,TEX,HOU,,,
777910,2025-05-15,R,543760,2,Bot,13,strikeout,TEX,HOU,,,
777910,2025-05-15,R,666969,2,Bot,12,field_out,TEX,HOU,,,
777910,2025-05-15,R,592626,1,Bot,6,field_out,TEX,HOU,,,
777910,2025-05-15,R,694671,1,Bot,5,field_out,TEX,HOU,,,
777910,2025-05-15,R,669701,1,Bot,4,strikeout,TEX,HOU,,,
777918,2025-05-14,R,543760,8,Bot,73,strikeout,TEX,COL,,,
777918,2025-05-14,R,666969,8,Bot,72,field_out,TEX,COL,,,
777918,2025-05-14,R,592626,8,Bot,71,field_out,TEX,COL,,,
777918,2025-05-14,R,694671,7,Bot,66,field_out,TEX,COL,669701,669394,694497
777918,2025-05-14,R,669701,7,Bot,65,force_out,TEX,COL,669394,694497,673962
777918,2025-05-14,R,543309,7,Bot,64,strikeout,TEX,COL,669394,694497,673962
777918,2025-05-14,R,669394,7,Bot,63,walk,TEX,COL,694497,673962,
777918,2025-05-14,R,694497,7,Bot,62,walk,TEX,COL,673962,,
777918,2025-05-14,R,673962,7,Bot,61,single,TEX,COL,,,
777918,2025-05-14,R,543760,6,Bot,56,field_out,TEX,COL,,,
777918,2025-05-14,R,666969,6,Bot,55,home_run,TEX,COL,592626,,
777918,2025-05-14,R,592626,6,Bot,54,walk,TEX,COL,,,
777918,2025-05-14,R,694671,6,Bot,53,field_out,TEX,COL,,,
777918,2025-05-14,R,669701,6,Bot,52,field_out,TEX,COL,,,
777918,2025-05-14,R,543309,5,Bot,46,field_out,TEX,COL,,669394,
777918,2025-05-14,R,669394,5,Bot,45,double,TEX,COL,694497,673962,
777918,2025-05-14,R,694497,5,Bot,44,walk,TEX,COL,673962,,
777918,2025-05-14,R,673962,5,Bot,43,single,TEX,COL,,,
777918,2025-05-14,R,543760,5,Bot,42,field_out,TEX,COL,,,
777918,2025-05-14,R,666969,5,Bot,41,field_out,TEX,COL,,,
777918,2025-05-14,R,592626,4,Bot,37,strikeout,TEX,COL,694671,669701,
777918,2025-05-14,R,694671,4,Bot,36,walk,TEX,COL,669701,,
777918,2025-05-14,R,669701,4,Bot,35,single,TEX,COL,,,
777918,2025-05-14,R,543309,4,Bot,34,field_out,TEX,COL,,,
777918,2025-05-14,R,669394,4,Bot,33,field_out,TEX,COL,,,
777918,2025-05-14,R,694497,3,Bot,29,field_out,TEX,COL,666969,,
777918,2025-05-14,R,673962,3,Bot,28,field_out,TEX,COL,666969,,
777918,2025-05-14,R,543760,3,Bot,27,strikeout,TEX,COL,666969,,
777918,2025-05-14,R,666969,3,Bot,26,walk,TEX,COL,,,
777918,2025-05-14,R,592626,2,Bot,20,field_out,TEX,COL,543309,,
777918,2025-05-14,R,694671,2,Bot,19,strikeout,TEX,COL,543309,,
777918,2025-05-14,R,669701,2,Bot,18,field_out,TEX,COL,543309,,
777918,2025-05-14,R,543309,2,Bot,17,single,TEX,COL,,,
777918,2025-05-14,R,669394,1,Bot,11,grounded_into_double_play,TEX,COL,694497,,543760
777918,2025-05-14,R,694497,1,Bot,10,force_out,TEX,COL,673962,543760,666969
777918,2025-05-14,R,673962,1,Bot,9,walk,TEX,COL,543760,666969,592626
777918,2025-05-14,R,543760,1,Bot,8,single,TEX,COL,666969,592626,
777918,2025-05-14,R,666969,1,Bot,7,single,TEX,COL,592626,,
777918,2025-05-14,R,592626,1,Bot,6,single,TEX,COL,,,
777918,2025-05-14,R,694671,1,Bot,5,home_run,TEX,COL,669701,,
777918,2025-05-14,R,669701,1,Bot,4,single,TEX,COL,,,
777934,2025-05-13,R,669701,8,Bot,65,field_out,TEX,COL,592626,669394,666969
777934,2025-05-13,R,592626,8,Bot,64,walk,TEX,COL,669394,,666969
777934,2025-05-13,R,669394,8,Bot,63,walk,TEX,COL,,,666969
777934,2025-05-13,R,641680,8,Bot,62,strikeout,TEX,COL,,,666969
777934,2025-05-13,R,543760,8,Bot,61,field_out,TEX,COL,,666969,
777934,2025-05-13,R,666969,8,Bot,60,double,TEX,COL,,,
777934,2025-05-13,R,673962,8,Bot,59,home_run,TEX,COL,,,
777934,2025-05-13,R,694671,7,Bot,55,field_out,TEX,COL,694497,,
777934,2025-05-13,R,694497,7,Bot,54,hit_by_pitch,TEX,COL,,,
777934,2025-05-13,R,669701,7,Bot,53,field_out,TEX,COL,,,
777934,2025-05-13,R,592626,7,Bot,52,field_out,TEX,COL,,,
777934,2025-05-13,R,669394,6,Bot,47,strikeout,TEX,COL,,,
777934,2025-05-13,R,641680,6,Bot,46,field_out,TEX,COL,,,
777934,2025-05-13,R,543760,6,Bot,45,strikeout,TEX,COL,,,
777934,2025-05-13,R,666969,5,Bot,41,field_out,TEX,COL,673962,,
777934,2025-05-13,R,673962,5,Bot,40,single,TEX,COL,,,
777934,2025-05-13,R,694671,5,Bot,39,field_out,TEX,COL,,,
777934,2025-05-13,R,664059,5,Bot,38,field_out,TEX,COL,,,
777934,2025-05-13,R,677649,4,Bot,32,strikeout,TEX,COL,669394,,641680
777934,2025-05-13,R,543309,4,Bot,31,field_out,TEX,COL,669394,641680,
777934,2025-05-13,R,669394,4,Bot,30,single,TEX,COL,641680,,
777934,2025-05-13,R,641680,4,Bot,29,force_out,TEX,COL,543760,,
777934,2025-05-13,R,543760,4,Bot,28,single,TEX,COL,,,
777934,2025-05-13,R,666969,3,Bot,24,field_out,TEX,COL,,,
777934,2025-05-13,R,673962,3,Bot,23,field_out,TEX,COL,,,
777934,2025-05-13,R,694671,3,Bot,22,field_out,TEX,COL,,,
777934,2025-05-13,R,664059,2,Bot,18,field_out,TEX,COL,,,
777934,2025-05-13,R,677649,2,Bot,17,field_out,TEX,COL,,,
777934,2025-05-13,R,543309,2,Bot,16,field_out,TEX,COL,,,
777934,2025-05-13,R,669394,1,Bot,12,strikeout,TEX,COL,,543760,
777934,2025-05-13,R,641680,1,Bot,11,strikeout,TEX,COL,,543760,
777934,2025-05-13,R,543760,1,Bot,10,walk,TEX,COL,,,
777934,2025-05-13,R,666969,1,Bot,9,field_out,TEX,COL,,,
777934,2025-05-13,R,673962,1,Bot,8,home_run,TEX,COL,694671,,664059
777934,2025-05-13,R,694671,1,Bot,7,single,TEX,COL,664059,,
777934,2025-05-13,R,664059,1,Bot,6,single,TEX,COL,,,
777949,2025-05-12,R,694671,8,Bot,58,field_out,TEX,COL,,,
777949,2025-05-12,R,694497,8,Bot,57,field_out,TEX,COL,,,
777949,2025-05-12,R,677649,8,Bot,56,strikeout,TEX,COL,,,
777949,2025-05-12,R,571466,7,Bot,52,grounded_into_double_play,TEX,COL,669394,673962,
777949,2025-05-12,R,669394,7,Bot,51,single,TEX,COL,673962,,
777949,2025-05-12,R,673962,7,Bot,50,single,TEX,COL,,,
777949,2025-05-12,R,543760,7,Bot,49,field_out,TEX,COL,,,
777949,2025-05-12,R,666969,6,Bot,43,strikeout,TEX,COL,592626,,
777949,2025-05-12,R,592626,6,Bot,42,walk,TEX,COL,,,
777949,2025-05-12,R,694671,6,Bot,41,home_run,TEX,COL,677649,,
777949,2025-05-12,R,694497,6,Bot,40,strikeout,TEX,COL,677649,,
777949,2025-05-12,R,677649,6,Bot,39,force_out,TEX,COL,571466,,
777949,2025-05-12,R,571466,6,Bot,38,walk,TEX,COL,,,
777949,2025-05-12,R,669394,5,Bot,34,field_out,TEX,COL,,,
777949,2025-05-12,R,673962,5,Bot,33,field_out,TEX,COL,,,
777949,2025-05-12,R,543760,5,Bot,32,field_out,TEX,COL,,,
777949,2025-05-12,R,666969,4,Bot,28,field_out,TEX,COL,,,
777949,2025-05-12,R,592626,4,Bot,27,field_out,TEX,COL,,,
777949,2025-05-12,R,694671,4,Bot,26,field_out,TEX,COL,,,
777949,2025-05-12,R,694497,3,Bot,22,field_out,TEX,COL,,,
777949,2025-05-12,R,677649,3,Bot,21,field_out,TEX,COL,,,
777949,2025-05-12,R,571466,3,Bot,20,field_out,TEX,COL,,,
777949,2025-05-12,R,669394,2,Bot,15,strikeout,TEX,COL,,,
777949,2025-05-12,R,673962,2,Bot,14,strikeout,TEX,COL,,,
777949,2025-05-12,R,543760,2,Bot,13,strikeout,TEX,COL,,,
777949,2025-05-12,R,666969,1,Bot,7,strikeout,TEX,COL,,,694497
777949,2025-05-12,R,592626,1,Bot,6,field_out,TEX,COL,,694497,
777949,2025-05-12,R,694671,1,Bot,5,strikeout,TEX,COL,694497,,
777949,2025-05-12,R,694497,1,Bot,4,walk,TEX,COL,,,
777969,2025-05-11,R,694497,9,Top,69,strikeout,DET,TEX,,,
777969,2025-05-11,R,543760,9,Top,68,field_out,DET,TEX,,,
777969,2025-05-11,R,666969,9,Top,67,field_out,DET,TEX,,,
777969,2025-05-11,R,664059,8,Top,63,field_out,DET,TEX,694671,669701,
777969,2025-05-11,R,694671,8,Top,62,walk,DET,TEX,669701,,
777969,2025-05-11,R,669701,8,Top,61,single,DET,TEX,,,
777969,2025-05-11,R,677649,8,Top,60,strikeout,DET,TEX,,,
777969,2025-05-11,R,641680,8,Top,59,home_run,DET,TEX,,,
777969,2025-05-11,R,673962,8,Top,58,strikeout,DET,TEX,,,
777969,2025-05-11,R,694497,7,Top,54,field_out,DET,TEX,,,
777969,2025-05-11,R,543760,7,Top,53,field_out,DET,TEX,,,
777969,2025-05-11,R,666969,7,Top,52,field_error,DET,TEX,,,
777969,2025-05-11,R,592626,6,Top,48,field_out,DET,TEX,,694671,
777969,2025-05-11,R,694671,6,Top,47,double,DET,TEX,,,
777969,2025-05-11,R,669701,6,Top,46,field_out,DET,TEX,,,
777969,2025-05-11,R,677649,6,Top,45,field_out,DET,TEX,,,
777969,2025-05-11,R,641680,5,Top,41,field_out,DET,TEX,,,
777969,2025-05-11,R,673962,5,Top,40,home_run,DET,TEX,694497,,
777969,2025-05-11,R,694497,5,Top,39,single,DET,TEX,,,
777969,2025-05-11,R,543760,5,Top,38,field_out,DET,TEX,,,
777969,2025-05-11,R,666969,5,Top,37,field_out,DET,TEX,,,
777969,2025-05-11,R,592626,4,Top,32,field_out,DET,TEX,669701,677649,
777969,2025-05-11,R,694671,4,Top,31,strikeout,DET,TEX,669701,677649,
777969,2025-05-11,R,669701,4,Top,30,hit_by_pitch,DET,TEX,,677649,
777969,2025-05-11,R,677649,4,Top,29,double,DET,TEX,,,
777969,2025-05-11,R,641680,4,Top,28,field_out,DET,TEX,,,
777969,2025-05-11,R,673962,3,Top,23,strikeout,DET,TEX,,694497,
777969,2025-05-11,R,694497,3,Top,22,single,DET,TEX,,666969,
777969,2025-05-11,R,543760,3,Top,21,strikeout,DET,TEX,666969,,
777969,2025-05-11,R,666969,3,Top,20,single,DET,TEX,,,
777969,2025-05-11,R,592626,3,Top,19,field_out,DET,TEX,,,
777969,2025-05-11,R,694671,2,Top,14,field_out,DET,TEX,669701,677649,673962
777969,2025-05-11,R,669701,2,Top,13,walk,DET,TEX,677649,,673962
777969,2025-05-11,R,677649,2,Top,12,single,DET,TEX,673962,,
777969,2025-05-11,R,641680,2,Top,11,field_out,DET,TEX,673962,,
777969,2025-05-11,R,673962,2,Top,10,single,DET,TEX,,,
777969,2025-05-11,R,694497,2,Top,9,strikeout,DET,TEX,,,
777969,2025-05-11,R,543760,2,Top,8,home_run,DET,TEX,,666969,
777969,2025-05-11,R,666969,2,Top,7,double,DET,TEX,,,
777969,2025-05-11,R,592626,1,Top,3,field_out,DET,TEX,,,
777969,2025-05-11,R,694671,1,Top,2,strikeout,DET,TEX,,,
777969,2025-05-11,R,669701,1,Top,1,field_out,DET,TEX,,,
777987,2025-05-10,R,664059,9,Top,73,strikeout,DET,TEX,666969,,
777987,2025-05-10,R,666969,9,Top,72,force_out,DET,TEX,543760,,677649
777987,2025-05-10,R,543760,9,Top,71,single,DET,TEX,677649,,694671
777987,2025-05-10,R,592626,9,Top,70,field_out,DET,TEX,677649,694671,
777987,2025-05-10,R,677649,9,Top,69,single,DET,TEX,694671,,
777987,2025-05-10,R,694671,9,Top,68,walk,DET,TEX,,,
777987,2025-05-10,R,669701,8,Top,63,field_out,DET,TEX,,664059,
777987,2025-05-10,R,673962,8,Top,62,strikeout,DET,TEX,,664059,
777987,2025-05-10,R,641680,8,Top,61,field_out,DET,TEX,664059,,
777987,2025-05-10,R,664059,8,Top,60,single,DET,TEX,,,
777987,2025-05-10,R,666969,7,Top,55,strikeout,DET,TEX,,,
777987,2025-05-10,R,543760,7,Top,54,field_out,DET,TEX,,,
777987,2025-05-10,R,592626,7,Top,53,field_out,DET,TEX,,,
777987,2025-05-10,R,608369,7,Top,52,home_run,DET,TEX,,,
777987,2025-05-10,R,694671,6,Top,48,strikeout,DET,TEX,673962,,
777987,2025-05-10,R,669701,6,Top,47,strikeout,DET,TEX,673962,,
777987,2025-05-10,R,673962,6,Top,46,single,DET,TEX,,,
777987,2025-05-10,R,641680,6,Top,45,field_out,DET,TEX,,,
777987,2025-05-10,R,694497,5,Top,41,field_out,DET,TEX,543760,,592626
777987,2025-05-10,R,666969,5,Top,40,sac_fly,DET,TEX,543760,592626,608369
777987,2025-05-10,R,543760,5,Top,39,walk,DET,TEX,592626,608369,
777987,2025-05-10,R,592626,5,Top,38,walk,DET,TEX,,608369,
777987,2025-05-10,R,608369,5,Top,37,double,DET,TEX,694671,,
777987,2025-05-10,R,694671,5,Top,36,walk,DET,TEX,,,
777987,2025-05-10,R,669701,5,Top,35,field_out,DET,TEX,,,
777987,2025-05-10,R,673962,4,Top,30,field_out,DET,TEX,,,
777987,2025-05-10,R,641680,4,Top,29,field_out,DET,TEX,,,
777987,2025-05-10,R,694497,4,Top,28,field_out,DET,TEX,,,
777987,2025-05-10,R,666969,3,Top,22,strikeout,DET,TEX,,,
777987,2025-05-10,R,543760,3,Top,21,strikeout,DET,TEX,,,
777987,2025-05-10,R,592626,3,Top,20,home_run,DET,TEX,694671,,
777987,2025-05-10,R,608369,3,Top,19,field_out,DET,TEX,694671,,
777987,2025-05-10,R,694671,3,Top,18,walk,DET,TEX,,,
777987,2025-05-10,R,669701,2,Top,14,field_out,DET,TEX,,,
777987,2025-05-10,R,673962,2,Top,13,field_out,DET,TEX,,,
777987,2025-05-10,R,641680,2,Top,12,strikeout,DET,TEX,,,
777987,2025-05-10,R,694497,2,Top,11,home_run,DET,TEX,,,
777987,2025-05-10,R,666969,1,Top,6,field_out,DET,TEX,543760,,
777987,2025-05-10,R,543760,1,Top,5,walk,DET,TEX,,,
777987,2025-05-10,R,592626,1,Top,4,strikeout,DET,TEX,,,
777987,2025-05-10,R,608369,1,Top,3,home_run,DET,TEX,,,
777987,2025-05-10,R,694671,1,Top,2,field_out,DET,TEX,,,
777987,2025-05-10,R,669701,1,Top,1,home_run,DET,TEX,,,
777996,2025-05-09,R,666969,9,Top,62,field_out,DET,TEX,,,
777996,2025-05-09,R,641680,9,Top,61,strikeout,DET,TEX,,,
777996,2025-05-09,R,694671,9,Top,60,field_out,DET,TEX,,,
777996,2025-05-09,R,664059,8,Top,55,field_out,DET,TEX,694497,,
777996,2025-05-09,R,592626,8,Top,54,field_out,DET,TEX,694497,,
777996,2025-05-09,R,694497,8,Top,53,single,DET,TEX,,,
777996,2025-05-09,R,669701,8,Top,52,field_out,DET,TEX,,,
777996,2025-05-09,R,673962,7,Top,47,field_out,DET,TEX,,,
777996,2025-05-09,R,543760,7,Top,46,strikeout,DET,TEX,,,
777996,2025-05-09,R,666969,7,Top,45,strikeout,DET,TEX,,,
777996,2025-05-09,R,641680,6,Top,41,force_out,DET,TEX,664059,677649,
777996,2025-05-09,R,694671,6,Top,40,strikeout,DET,TEX,664059,677649,
777996,2025-05-09,R,664059,6,Top,39,single,DET,TEX,677649,669701,
777996,2025-05-09,R,688760,6,Top,38,strikeout,DET,TEX,677649,669701,
777996,2025-05-09,R,677649,6,Top,37,hit_by_pitch,DET,TEX,669701,,
